                  epoch,         train/box_loss,         train/cls_loss,         train/dfl_loss,   metrics/precision(B),      metrics/recall(B),       metrics/mAP50(B),    metrics/mAP50-95(B),           val/box_loss,           val/cls_loss,           val/dfl_loss,                 lr/pg0,                 lr/pg1,                 lr/pg2
                    274,                0.74979,                0.54911,                  0.939,                0.85789,                0.95546,                0.95906,                0.76806,                0.74724,                0.53962,                0.90215,              0.0014595,              0.0014595,              0.0014595
                    275,                0.73794,                0.55798,                0.91689,                0.89709,                0.93764,                0.96247,                0.81155,                0.66587,                0.53539,                0.88593,              0.0014575,              0.0014575,              0.0014575
                    276,                0.72946,                0.53678,                0.89572,                0.89709,                0.93764,                0.96247,                0.81155,                0.66587,                0.53539,                0.88593,              0.0014555,              0.0014555,              0.0014555
                    277,                0.73528,                0.54644,                0.90681,                0.89356,                0.93488,                0.95866,                0.78213,                 0.7705,                0.54513,                 0.9056,              0.0014535,              0.0014535,              0.0014535
                    278,                0.76647,                0.57766,                0.91955,                0.89356,                0.93488,                0.95866,                0.78213,                 0.7705,                0.54513,                 0.9056,              0.0014515,              0.0014515,              0.0014515
                    279,                0.80568,                0.63689,                0.92065,                0.91092,                0.93096,                 0.9672,                0.78907,                0.77279,                0.51265,                0.90399,              0.0014496,              0.0014496,              0.0014496
                    280,                0.76774,                0.58745,                0.94061,                0.91092,                0.93096,                 0.9672,                0.78907,                0.77279,                0.51265,                0.90399,              0.0014476,              0.0014476,              0.0014476
                    281,                0.68155,                0.52346,                0.91089,                 0.8919,                0.95546,                0.96689,                 0.7798,                0.72175,                0.50516,                0.89851,              0.0014456,              0.0014456,              0.0014456
                    282,                0.84394,                0.58157,                 0.9213,                 0.8919,                0.95546,                0.96689,                 0.7798,                0.72175,                0.50516,                0.89851,              0.0014436,              0.0014436,              0.0014436
                    283,                0.79866,                0.56401,                 0.9086,                0.89101,                0.93987,                0.96202,                0.79363,                0.68416,                0.51409,                0.89405,              0.0014416,              0.0014416,              0.0014416
                    284,                0.87202,                0.60372,                0.93369,                0.89101,                0.93987,                0.96202,                0.79363,                0.68416,                0.51409,                0.89405,              0.0014397,              0.0014397,              0.0014397
                    285,                0.76824,                0.55156,                0.91935,                0.88595,                0.94209,                0.96319,                0.78491,                0.72052,                0.51153,                 0.8998,              0.0014377,              0.0014377,              0.0014377
                    286,                 0.7224,                0.52692,                0.90402,                0.88595,                0.94209,                0.96319,                0.78491,                0.72052,                0.51153,                 0.8998,              0.0014357,              0.0014357,              0.0014357
                    287,                0.68041,                0.50852,                0.89268,                 0.9143,                0.93541,                 0.9669,                0.79589,                0.73407,                0.49639,                0.90013,              0.0014337,              0.0014337,              0.0014337
                    288,                0.68599,                0.53243,                 0.8879,                 0.9143,                0.93541,                 0.9669,                0.79589,                0.73407,                0.49639,                0.90013,              0.0014317,              0.0014317,              0.0014317
                    289,                0.70635,                0.53365,                0.89865,                 0.9106,                0.92205,                0.96526,                0.80946,                0.68401,                0.48718,                0.89484,              0.0014298,              0.0014298,              0.0014298
                    290,                0.69799,                 0.5228,                0.92111,                 0.9106,                0.92205,                0.96526,                0.80946,                0.68401,                0.48718,                0.89484,              0.0014278,              0.0014278,              0.0014278
                    291,                 0.7281,                0.51348,                0.89986,                0.91598,                0.94432,                0.96351,                0.81178,                0.66604,                0.48997,                0.89509,              0.0014258,              0.0014258,              0.0014258
                    292,                0.67386,                0.52397,                0.87858,                0.91598,                0.94432,                0.96351,                0.81178,                0.66604,                0.48997,                0.89509,              0.0014238,              0.0014238,              0.0014238
                    293,                0.69805,                0.52724,                0.91086,                 0.9187,                0.95637,                0.96633,                0.80596,                0.68791,                0.47661,                0.89612,              0.0014218,              0.0014218,              0.0014218
                    294,                0.67334,                0.50895,                0.88244,                 0.9187,                0.95637,                0.96633,                0.80596,                0.68791,                0.47661,                0.89612,              0.0014199,              0.0014199,              0.0014199
                    295,                0.69262,                0.52392,                0.88281,                0.90674,                0.96214,                0.97132,                0.81108,                0.65463,                0.46459,                 0.8896,              0.0014179,              0.0014179,              0.0014179
                    296,                0.68609,                0.50804,                0.91624,                0.90674,                0.96214,                0.97132,                0.81108,                0.65463,                0.46459,                 0.8896,              0.0014159,              0.0014159,              0.0014159
                    297,                 0.7818,                0.76384,                0.94771,                0.89504,                0.95323,                0.96742,                0.79449,                0.68525,                0.50651,                0.89647,              0.0014139,              0.0014139,              0.0014139
                    298,                0.77684,                0.54171,                0.90615,                0.89504,                0.95323,                0.96742,                0.79449,                0.68525,                0.50651,                0.89647,              0.0014119,              0.0014119,              0.0014119
                    299,                0.69125,                0.52108,                0.88438,                0.89583,                0.94209,                 0.9645,                0.77879,                0.74688,                0.54193,                0.90234,                0.00141,                0.00141,                0.00141
                    300,                0.71619,                0.54331,                0.89835,                0.89583,                0.94209,                 0.9645,                0.77879,                0.74688,                0.54193,                0.90234,               0.001408,               0.001408,               0.001408
                    301,                0.77137,                0.53694,                0.90433,                0.89801,                0.96091,                 0.9664,                0.79365,                0.72466,                0.52093,                0.89575,               0.001406,               0.001406,               0.001406
                    302,                0.68168,                0.52892,                0.90052,                0.89801,                0.96091,                 0.9664,                0.79365,                0.72466,                0.52093,                0.89575,               0.001404,               0.001404,               0.001404
                    303,                0.72887,                0.52955,                0.91346,                0.90733,                0.94878,                 0.9652,                0.79702,                0.69048,                0.48426,                0.88752,               0.001402,               0.001402,               0.001402
                    304,                0.71839,                0.49686,                0.89921,                0.90733,                0.94878,                 0.9652,                0.79702,                0.69048,                0.48426,                0.88752,              0.0014001,              0.0014001,              0.0014001
                    305,                0.78324,                0.51765,                0.88848,                0.90845,                0.93764,                0.96352,                0.81449,                0.65286,                0.47242,                0.87938,              0.0013981,              0.0013981,              0.0013981
                    306,                0.86229,                0.59398,                0.90385,                0.90845,                0.93764,                0.96352,                0.81449,                0.65286,                0.47242,                0.87938,              0.0013961,              0.0013961,              0.0013961
                    307,                0.73358,                0.53172,                0.90881,                 0.8992,                0.93764,                0.96069,                0.76724,                0.81201,                0.50955,                0.90282,              0.0013941,              0.0013941,              0.0013941
                    308,                0.73964,                0.52375,                0.91854,                 0.8992,                0.93764,                0.96069,                0.76724,                0.81201,                0.50955,                0.90282,              0.0013921,              0.0013921,              0.0013921
                    309,                 0.7325,                0.52631,                0.90698,                 0.9085,                 0.9288,                0.96363,                0.75893,                0.83992,                0.52113,                0.91143,              0.0013902,              0.0013902,              0.0013902
                    310,                0.70252,                0.49525,                0.90963,                 0.9085,                 0.9288,                0.96363,                0.75893,                0.83992,                0.52113,                0.91143,              0.0013882,              0.0013882,              0.0013882
                    311,                0.72435,                0.50385,                0.88946,                    0.9,                0.94432,                0.96369,                0.80454,                0.68941,                0.48658,                0.89187,              0.0013862,              0.0013862,              0.0013862
                    312,                0.74533,                0.51846,                0.91206,                    0.9,                0.94432,                0.96369,                0.80454,                0.68941,                0.48658,                0.89187,              0.0013842,              0.0013842,              0.0013842
                    313,                0.69104,                0.53862,                 0.9002,                0.89026,                 0.9576,                0.96451,                0.79921,                0.69747,                0.50192,                0.89598,              0.0013822,              0.0013822,              0.0013822
                    314,                0.75055,                0.53778,                0.91009,                0.89026,                 0.9576,                0.96451,                0.79921,                0.69747,                0.50192,                0.89598,              0.0013803,              0.0013803,              0.0013803
                    315,                0.75959,                  0.524,                0.88786,                0.89703,                0.95072,                0.96177,                0.78237,                0.75179,                0.48256,                0.89791,              0.0013783,              0.0013783,              0.0013783
                    316,                0.75072,                0.53336,                0.90714,                0.89703,                0.95072,                0.96177,                0.78237,                0.75179,                0.48256,                0.89791,              0.0013763,              0.0013763,              0.0013763
                    317,                0.72748,                0.55115,                0.90525,                0.87364,                0.93318,                 0.9394,                0.79223,                0.66664,                0.51111,                0.88172,              0.0013743,              0.0013743,              0.0013743
                    318,                0.70992,                0.53469,                0.90424,                0.87364,                0.93318,                 0.9394,                0.79223,                0.66664,                0.51111,                0.88172,              0.0013723,              0.0013723,              0.0013723
                    319,                0.66937,                0.53477,                0.90708,                0.87794,                 0.9612,                0.95546,                0.79353,                0.70136,                0.52404,                0.88407,              0.0013704,              0.0013704,              0.0013704
                    320,                0.68416,                0.51792,                0.89833,                0.87794,                 0.9612,                0.95546,                0.79353,                0.70136,                0.52404,                0.88407,              0.0013684,              0.0013684,              0.0013684
                    321,                0.69502,                0.54481,                0.89499,                0.89158,                0.97105,                0.96888,                0.80107,                0.69914,                0.49599,                0.88245,              0.0013664,              0.0013664,              0.0013664
                    322,                0.68684,                0.50491,                 0.9005,                0.89158,                0.97105,                0.96888,                0.80107,                0.69914,                0.49599,                0.88245,              0.0013644,              0.0013644,              0.0013644
                    323,                0.75896,                0.51656,                0.88353,                0.88706,                0.95768,                0.96675,                0.81649,                0.62853,                0.47866,                0.87043,              0.0013624,              0.0013624,              0.0013624
                    324,                 0.6675,                  0.505,                0.88198,                0.88706,                0.95768,                0.96675,                0.81649,                0.62853,                0.47866,                0.87043,              0.0013605,              0.0013605,              0.0013605
                    325,                0.72269,                0.49668,                0.88939,                0.87943,                0.95546,                 0.9605,                0.78787,                   0.68,                0.49094,                0.87889,              0.0013585,              0.0013585,              0.0013585
                    326,                0.74848,                0.54175,                0.92522,                0.87943,                0.95546,                 0.9605,                0.78787,                   0.68,                0.49094,                0.87889,              0.0013565,              0.0013565,              0.0013565
                    327,                0.75613,                0.58617,                0.91688,                0.88742,                0.95546,                0.96113,                0.78901,                 0.6649,                0.49077,                0.87648,              0.0013545,              0.0013545,              0.0013545
                    328,                0.72109,                0.49206,                0.89639,                0.88742,                0.95546,                0.96113,                0.78901,                 0.6649,                0.49077,                0.87648,              0.0013525,              0.0013525,              0.0013525
                    329,                0.69184,                0.49961,                0.89257,                0.91233,                0.95029,                0.97064,                  0.793,                0.71551,                0.47684,                0.89007,              0.0013506,              0.0013506,              0.0013506
                    330,                0.74206,                0.49788,                0.88662,                0.91233,                0.95029,                0.97064,                  0.793,                0.71551,                0.47684,                0.89007,              0.0013486,              0.0013486,              0.0013486
                    331,                0.75222,                0.52309,                0.88718,                0.92192,                0.93987,                0.97189,                0.81596,                0.65766,                0.46851,                0.87941,              0.0013466,              0.0013466,              0.0013466
                    332,                0.67771,                0.48917,                0.87978,                0.92192,                0.93987,                0.97189,                0.81596,                0.65766,                0.46851,                0.87941,              0.0013446,              0.0013446,              0.0013446
                    333,                0.69743,                0.50672,                0.90878,                0.92904,                0.94432,                0.97671,                0.80894,                0.69471,                0.46177,                0.88654,              0.0013426,              0.0013426,              0.0013426
                    334,                0.66092,                0.50541,                0.88216,                0.92904,                0.94432,                0.97671,                0.80894,                0.69471,                0.46177,                0.88654,              0.0013407,              0.0013407,              0.0013407
                    335,                0.72636,                0.53157,                0.92228,                0.91469,                0.94655,                0.97605,                0.78808,                 0.7682,                 0.4824,                0.90456,              0.0013387,              0.0013387,              0.0013387
                    336,                0.70584,                0.52557,                0.91842,                0.91469,                0.94655,                0.97605,                0.78808,                 0.7682,                 0.4824,                0.90456,              0.0013367,              0.0013367,              0.0013367
                    337,                 0.6769,                0.48512,                0.90545,                0.91293,                0.90423,                0.96239,                0.80262,                0.67208,                0.56446,                0.90167,              0.0013347,              0.0013347,              0.0013347
                    338,                0.67145,                0.49258,                0.88141,                0.91293,                0.90423,                0.96239,                0.80262,                0.67208,                0.56446,                0.90167,              0.0013327,              0.0013327,              0.0013327
                    339,                0.68904,                 0.5114,                0.89666,                0.92843,                0.95335,                 0.9794,                0.83344,                0.60908,                 0.4479,                0.87895,              0.0013308,              0.0013308,              0.0013308
                    340,                0.69433,                0.49127,                  0.875,                0.92843,                0.95335,                 0.9794,                0.83344,                0.60908,                 0.4479,                0.87895,              0.0013288,              0.0013288,              0.0013288
                    341,                0.71742,                0.54261,                0.87858,                0.92461,                0.95603,                0.97212,                0.82442,                0.65085,                 0.4533,                0.88073,              0.0013268,              0.0013268,              0.0013268
                    342,                0.66793,                0.51552,                 0.8854,                0.92461,                0.95603,                0.97212,                0.82442,                0.65085,                 0.4533,                0.88073,              0.0013248,              0.0013248,              0.0013248
                    343,                0.69751,                0.51079,                0.90567,                0.92477,                0.95991,                 0.9745,                0.81609,                0.68912,                0.47324,                0.88797,              0.0013228,              0.0013228,              0.0013228
                    344,                0.71252,                0.50541,                 0.9083,                0.92477,                0.95991,                 0.9745,                0.81609,                0.68912,                0.47324,                0.88797,              0.0013209,              0.0013209,              0.0013209
                    345,                0.67541,                0.50674,                0.88222,                0.92371,                0.94381,                0.97369,                0.82619,                0.62005,                0.47527,                0.88396,              0.0013189,              0.0013189,              0.0013189
                    346,                 0.6757,                0.48802,                0.89117,                0.92371,                0.94381,                0.97369,                0.82619,                0.62005,                0.47527,                0.88396,              0.0013169,              0.0013169,              0.0013169
                    347,                 0.6646,                0.50717,                0.90462,                0.92869,                  0.951,                0.97091,                0.82159,                0.61717,                0.47371,                0.88897,              0.0013149,              0.0013149,              0.0013149
                    348,                0.64106,                0.50637,                0.91242,                0.92869,                  0.951,                0.97091,                0.82159,                0.61717,                0.47371,                0.88897,              0.0013129,              0.0013129,              0.0013129
                    349,                0.65121,                0.48473,                0.87802,                 0.9481,                0.92428,                0.96903,                 0.7877,                0.72331,                0.53573,                0.90969,               0.001311,               0.001311,               0.001311
                    350,                0.65314,                0.45075,                0.87818,                 0.9481,                0.92428,                0.96903,                 0.7877,                0.72331,                0.53573,                0.90969,               0.001309,               0.001309,               0.001309
                    351,                0.65752,                0.44456,                0.88053,                0.92605,                0.92039,                0.96631,                0.79345,                0.69383,                0.55694,                0.90756,               0.001307,               0.001307,               0.001307
                    352,                0.66352,                0.47346,                0.87946,                0.92605,                0.92039,                0.96631,                0.79345,                0.69383,                0.55694,                0.90756,               0.001305,               0.001305,               0.001305
                    353,                0.64786,                0.50148,                0.88559,                  0.926,                0.92428,                0.96936,                0.82895,                0.61368,                0.54955,                0.89306,               0.001303,               0.001303,               0.001303
                    354,                0.67244,                0.45574,                0.88979,                  0.926,                0.92428,                0.96936,                0.82895,                0.61368,                0.54955,                0.89306,              0.0013011,              0.0013011,              0.0013011
                    355,                0.70496,                0.51056,                0.90349,                0.93131,                0.94209,                0.97494,                0.82193,                0.63027,                0.49392,                0.88846,              0.0012991,              0.0012991,              0.0012991
                    356,                0.72929,                0.52728,                0.88953,                0.93131,                0.94209,                0.97494,                0.82193,                0.63027,                0.49392,                0.88846,              0.0012971,              0.0012971,              0.0012971
                    357,                0.73429,                0.49526,                0.86945,                0.94307,                 0.9592,                0.98271,                0.79867,                0.71468,                0.44904,                0.88776,              0.0012951,              0.0012951,              0.0012951
                    358,                0.70146,                0.48365,                0.90212,                0.94307,                 0.9592,                0.98271,                0.79867,                0.71468,                0.44904,                0.88776,              0.0012931,              0.0012931,              0.0012931
                    359,                0.68474,                0.50404,                0.87751,                0.92618,                0.96882,                0.98269,                0.78517,                0.78712,                0.47735,                0.89372,              0.0012912,              0.0012912,              0.0012912
                    360,                0.74887,                 0.5198,                0.91491,                0.92618,                0.96882,                0.98269,                0.78517,                0.78712,                0.47735,                0.89372,              0.0012892,              0.0012892,              0.0012892
                    361,                0.69222,                0.50644,                0.89207,                0.91475,                0.97982,                0.97878,                0.82593,                0.65548,                0.45509,                0.87097,              0.0012872,              0.0012872,              0.0012872
                    362,                0.67288,                0.49423,                0.89518,                0.91475,                0.97982,                0.97878,                0.82593,                0.65548,                0.45509,                0.87097,              0.0012852,              0.0012852,              0.0012852
                    363,                0.61318,                0.52163,                0.87955,                0.91379,                0.98218,                0.97762,                0.82018,                0.67131,                0.42928,                0.87483,              0.0012832,              0.0012832,              0.0012832
                    364,                0.73005,                 0.5325,                0.92661,                0.91379,                0.98218,                0.97762,                0.82018,                0.67131,                0.42928,                0.87483,              0.0012813,              0.0012813,              0.0012813
                    365,                0.84163,                0.53358,                 0.8934,                0.91445,                0.95768,                0.96874,                0.82161,                0.66094,                0.44612,                0.87204,              0.0012793,              0.0012793,              0.0012793
                    366,                0.69567,                0.50575,                0.89779,                0.91445,                0.95768,                0.96874,                0.82161,                0.66094,                0.44612,                0.87204,              0.0012773,              0.0012773,              0.0012773
                    367,                0.75837,                0.56107,                0.92097,                0.90666,                0.97353,                0.96462,                0.81774,                0.64858,                0.47002,                0.87024,              0.0012753,              0.0012753,              0.0012753
                    368,                0.70532,                0.49483,                0.87552,                0.90666,                0.97353,                0.96462,                0.81774,                0.64858,                0.47002,                0.87024,              0.0012733,              0.0012733,              0.0012733
                    369,                 0.6993,                0.49185,                0.89519,                0.91403,                 0.9709,                0.96928,                0.79076,                0.72961,                0.47977,                0.88052,              0.0012714,              0.0012714,              0.0012714
                    370,                0.70125,                0.49201,                0.87962,                0.91403,                 0.9709,                0.96928,                0.79076,                0.72961,                0.47977,                0.88052,              0.0012694,              0.0012694,              0.0012694
                    371,                0.70389,                0.53727,                0.90278,                0.93043,                0.95768,                0.97584,                0.79468,                0.75737,                0.46823,                 0.8858,              0.0012674,              0.0012674,              0.0012674
                    372,                0.71605,                0.49469,                0.86837,                0.93043,                0.95768,                0.97584,                0.79468,                0.75737,                0.46823,                 0.8858,              0.0012654,              0.0012654,              0.0012654
                    373,                 0.6817,                0.49312,                0.89299,                0.94063,                0.95266,                0.98045,                0.82881,                0.65632,                0.46622,                0.87176,              0.0012634,              0.0012634,              0.0012634
                    374,                0.72286,                0.50478,                0.90897,                0.94063,                0.95266,                0.98045,                0.82881,                0.65632,                0.46622,                0.87176,              0.0012615,              0.0012615,              0.0012615
                    375,                0.72289,                0.48894,                0.87585,                0.92712,                0.96327,                0.98054,                0.83173,                0.64618,                0.47393,                0.86596,              0.0012595,              0.0012595,              0.0012595
                    376,                0.69109,                0.51024,                0.87658,                0.92712,                0.96327,                0.98054,                0.83173,                0.64618,                0.47393,                0.86596,              0.0012575,              0.0012575,              0.0012575
                    377,                0.72233,                0.48238,                0.88777,                0.92684,                0.97773,                 0.9783,                0.79129,                0.75075,                0.46817,                0.88131,              0.0012555,              0.0012555,              0.0012555
                    378,                 0.6925,                0.49924,                0.89192,                0.92684,                0.97773,                 0.9783,                0.79129,                0.75075,                0.46817,                0.88131,              0.0012535,              0.0012535,              0.0012535
                    379,                0.70033,                0.47367,                0.87564,                0.92185,                0.97199,                0.97632,                0.79522,                0.74789,                  0.464,                0.88419,              0.0012516,              0.0012516,              0.0012516
                    380,                0.68151,                0.49809,                0.89197,                0.92185,                0.97199,                0.97632,                0.79522,                0.74789,                  0.464,                0.88419,              0.0012496,              0.0012496,              0.0012496
                    381,                0.65135,                0.46524,                0.86367,                0.92589,                0.96214,                0.97818,                0.83214,                 0.6157,                0.41968,                0.86043,              0.0012476,              0.0012476,              0.0012476
                    382,                0.67592,                0.46813,                0.88699,                0.92589,                0.96214,                0.97818,                0.83214,                 0.6157,                0.41968,                0.86043,              0.0012456,              0.0012456,              0.0012456
                    383,                0.67217,                0.48401,                0.88509,                0.93648,                0.96882,                0.97705,                0.83587,                0.61728,                 0.4104,                0.85686,              0.0012436,              0.0012436,              0.0012436
                    384,                0.69525,                0.47611,                 0.8743,                0.93648,                0.96882,                0.97705,                0.83587,                0.61728,                 0.4104,                0.85686,              0.0012417,              0.0012417,              0.0012417
                    385,                0.71807,                0.47219,                0.86867,                0.92794,                0.97996,                0.97543,                0.82666,                0.67159,                0.43537,                0.86501,              0.0012397,              0.0012397,              0.0012397
                    386,                0.64414,                0.45811,                 0.8876,                0.92794,                0.97996,                0.97543,                0.82666,                0.67159,                0.43537,                0.86501,              0.0012377,              0.0012377,              0.0012377
                    387,                0.64113,                0.45873,                0.88184,                0.94792,                0.97773,                0.98502,                0.82335,                0.66007,                0.41477,                0.86545,              0.0012357,              0.0012357,              0.0012357
                    388,                  0.647,                0.44238,                0.89521,                0.94792,                0.97773,                0.98502,                0.82335,                0.66007,                0.41477,                0.86545,              0.0012337,              0.0012337,              0.0012337
                    389,                0.60692,                0.45636,                0.86087,                0.94415,                 0.9755,                0.98496,                0.84071,                 0.5945,                0.39675,                0.85811,              0.0012318,              0.0012318,              0.0012318
                    390,                0.64748,                0.46629,                0.88762,                0.94415,                 0.9755,                0.98496,                0.84071,                 0.5945,                0.39675,                0.85811,              0.0012298,              0.0012298,              0.0012298
                    391,                0.64746,                0.45075,                 0.8782,                0.95351,                0.95917,                0.98509,                 0.8204,                0.66918,                0.42034,                0.87158,              0.0012278,              0.0012278,              0.0012278
                    392,                0.68144,                0.46306,                0.88631,                0.95351,                0.95917,                0.98509,                 0.8204,                0.66918,                0.42034,                0.87158,              0.0012258,              0.0012258,              0.0012258
                    393,                0.69149,                0.45892,                0.86561,                0.94877,                0.96882,                0.98533,                 0.8254,                0.71126,                0.43652,                0.87892,              0.0012238,              0.0012238,              0.0012238
                    394,                0.67368,                0.47468,                0.90785,                0.94877,                0.96882,                0.98533,                 0.8254,                0.71126,                0.43652,                0.87892,              0.0012219,              0.0012219,              0.0012219
                    395,                 0.6825,                0.47428,                0.86292,                0.94091,                0.98218,                0.98581,                0.83339,                0.69127,                0.42476,                0.87639,              0.0012199,              0.0012199,              0.0012199
                    396,                0.64851,                0.45015,                0.86781,                0.94091,                0.98218,                0.98581,                0.83339,                0.69127,                0.42476,                0.87639,              0.0012179,              0.0012179,              0.0012179
                    397,                0.66722,                0.47243,                0.87909,                0.93625,                0.97996,                0.98343,                0.83376,                 0.6464,                0.41758,                0.86684,              0.0012159,              0.0012159,              0.0012159
                    398,                0.64228,                0.44386,                0.87791,                0.93625,                0.97996,                0.98343,                0.83376,                 0.6464,                0.41758,                0.86684,              0.0012139,              0.0012139,              0.0012139
                    399,                0.71369,                0.47534,                0.88046,                0.92002,                0.98218,                0.97614,                0.82838,                0.64683,                0.44692,                0.86786,               0.001212,               0.001212,               0.001212
                    400,                0.67636,                 0.4768,                0.87624,                0.92002,                0.98218,                0.97614,                0.82838,                0.64683,                0.44692,                0.86786,                0.00121,                0.00121,                0.00121
                    401,                0.65059,                0.49344,                0.90747,                0.88647,                0.97382,                 0.9654,                0.80585,                0.69043,                0.47628,                0.87275,               0.001208,               0.001208,               0.001208
                    402,                0.69138,                0.48285,                0.89819,                0.88647,                0.97382,                 0.9654,                0.80585,                0.69043,                0.47628,                0.87275,               0.001206,               0.001206,               0.001206
                    403,                0.70322,                0.50932,                0.87644,                0.88524,                0.97105,                0.95869,                0.79001,                0.69876,                0.47934,                 0.8755,               0.001204,               0.001204,               0.001204
                    404,                0.67031,                0.51279,                  0.876,                0.88524,                0.97105,                0.95869,                0.79001,                0.69876,                0.47934,                 0.8755,              0.0012021,              0.0012021,              0.0012021
                    405,                0.66902,                0.47451,                0.86596,                0.91067,                0.95364,                0.96695,                0.79331,                0.71986,                 0.4791,                0.88091,              0.0012001,              0.0012001,              0.0012001
                    406,                0.64843,                0.45783,                0.86451,                0.91067,                0.95364,                0.96695,                0.79331,                0.71986,                 0.4791,                0.88091,              0.0011981,              0.0011981,              0.0011981
                    407,                0.69033,                0.47478,                 0.8961,                0.93338,                0.95323,                0.98014,                0.81146,                0.67593,                0.46676,                0.87784,              0.0011961,              0.0011961,              0.0011961
